company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
싸이닉솔루션,2025-07-07,874168,234030,20250624000255,[발행조건확정]증권신고서(지분증권),general,8.74,22.33,15.535,4000.0,4700.0,4350.0,4700.0,0.0805,4003.0,40.03,,PER,5150.0,23605000.0,3500000.0,16450000000.0,8.74,22.33,15.535,코스닥,0.0,0.0,4.0,ok,431658.0,8.7379,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2005년 설립된 시스템 반도체 디자인 및 파운드리 전문 기업으로, 2025년 코스닥 상장함. SK하이닉스시스템아이씨의 공식 파운드리 판매대행 협력사로서 팹리스 기업에 최적화된 솔루션을 제공하고 웨이퍼 및 칩을 공급함. SK키파운드리, EPISIL 등 다양한 파운드리 파트너와 협력하며, 포토마스크 및 Memory IP 라이선스 계약을 통해 폭넓은 솔루션 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=234030,2026-06-15T18:53:36,ok,0,0,1,0,0,1,0,0,0,0,0,0,0,0
쎄크,2025-04-28,406222,081180,20250416000412,[발행조건확정]증권신고서(지분증권),general,23.52,33.71,28.615,13000.0,15000.0,14000.0,15000.0,0.0714,8043.0,80.43,21.52,PER,19612.0,8825535.0,,18000000000.0,23.52,33.71,28.615,코스닥,0.0,0.0,5.0,ok,438466.0,23.5162,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,전자장비와기기,"동사는 2000년 설립된 전자빔 원천기술 기반의 기업으로, 2025년 코스닥에 상장하였음. 2006년 산업용 X-ray Tube를 국내에서 처음으로 개발, 상용화하였으며, X-ray System은 자체 생산 및 판매가 가능함. 반도체·배터리용 X-ray System과 방위산업용 LINAC System, Tabletop SEM을 개발·판매하고 있으며, In-line SEM, 컨테이너 검색 시스템 등도 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=081180,2026-06-15T18:53:36,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
쏘닉스,2023-11-07,561723,088280,20231025000085,[발행조건확정]증권신고서(지분증권),general,24.55,46.1,35.325,5000.0,7000.0,6000.0,7500.0,0.25,,,,PER,9277.0,,3600000.0,27000000000.0,24.55,46.1,35.325,코스닥,0.0,0.0,3.0,partial,440855.0,19.1549,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,핸드셋,"동사는 2000년 설립된 RF 필터 전문 파운드리 기업으로, 2023년 코스닥시장에 기술 성장 기업으로 상장하였음. 중소기업, 벤처기업, 소재·부품·장비 전문기업, 기술 혁신형 중소기업(Inno-Biz)에 해당함. 5G 스마트폰용 RF 필터의 소형화, 고성능화에 기여하는 차세대 첨단 RF 필터 파운드리 기술을 보유한 국내 유일의 RF 필터 전문 파운드리 기업임.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=088280,2026-06-09T18:54:09,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
쓰리빌리언,2024-11-14,1506617,394800,20241101000139,[발행조건확정]증권신고서(지분증권),general,11.15,38.49,24.82,4500.0,6500.0,5500.0,4500.0,-0.1818,8712.0,87.12,,PER,7315.0,31770176.0,3200000.0,14400000000.0,11.15,38.49,24.82,코스닥,0.0,0.0,4.0,ok,520768.0,38.4826,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,건강관리기술,"동사는 2016년 희귀질환 진단 및 치료제 개발을 위한 목적으로 설립되었으며, 2024년 코스닥시장에 상장하고 2025년 미국 법인을 설립함. 인공지능을 사용하여 유전체의 유전변이 병원성을 자동 판독하는 기술을 개발하고, 전장유전체 기반 진단 서비스를 제공함. 2025년 유전변이 해석 소프트웨어 GEBRA를 SaaS로 출시하며, 글로벌 최고 수준의 기술력으로 유전진단 분야 선도 기업으로 성장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=394800,2026-06-09T18:54:10,ok,1,1,1,1,0,0,0,0,1,0,0,0,0,0
쓰리에이로직스,2024-12-24,870065,177900,20241212000606,[발행조건확정]증권신고서(지분증권),general,45.4,52.9,49.15,15700.0,18200.0,16950.0,11000.0,-0.351,,,,PER,,,1857400.0,20431400000.0,45.4,52.9,49.15,코스닥,0.0,0.0,3.0,partial,488615.0,,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,통신장비,"동사는 2004년 설립된 근거리 무선통신 칩 설계 전문업체로, 2024년 코스닥 상장함. 2006년 국내 최초 13.56MHz 대역 RFID 리더 칩을 국산화하였고, NFC 리더 칩 양산 및 NFC 다이나믹 태그 칩 상용화 등 NFC 칩 제품 범위를 확대하고 있음. 자동차에서 차량 열쇠 대체 기술로 문 개폐 및 시동 제어, 스마트 물류에서 제품 추적과 인증, 물류 최적화, 정보 제공에 활용되고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=177900,2026-06-09T18:54:10,ok,0,0,0,0,1,1,0,0,1,0,0,0,0,0
씨메스,2024-10-24,1588189,475400,20241014000121,[기재정정]증권신고서(지분증권),general,15.71,29.76,22.735,20000.0,24000.0,22000.0,30000.0,0.3636,7556.0,75.56,45.12,PER,28472.0,11972920.0,2600000.0,,15.71,29.76,22.735,코스닥,0.0,0.0,5.0,ok,3914502.0,-5.3667,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,기계,"동사는 2014년 설립된 AI Robotics 전문기업으로, 2024년 기술성장기업으로 코스닥시장에 상장하였음. 3차원 비전기술, AI기술, 산업용 로봇 제어기술을 기반으로 지능형 로봇 솔루션과 인스펙션 솔루션 사업을 영위하고 있음. 지능형 로봇 솔루션은 물류 솔루션과 제조 솔루션으로 구분되며, 쿠팡, CJ대한통운, 현대·기아차, LG전자 등 국내외 대기업이 주요 고객임.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=475400,2026-06-09T18:54:10,ok,0,0,1,1,1,1,0,1,0,0,0,0,0,0
씨엠티엑스,2025-11-20,1529982,388210,20251107000432,[발행조건확정]증권신고서(지분증권),general,33.56,44.0,38.78,55000.0,60500.0,57750.0,60500.0,0.0476,45655.0,456.55,,PER,91066.0,9608767.0,1000000.0,60500000000.0,33.56,44.0,38.78,코스닥,0.0,0.0,4.0,ok,703219.0,33.5647,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2013년 설립된 반도체 전공정용 정밀부품 제조 기업이며, 2024년에 사명을 주식회사 씨엠티엑스로 변경함. 종속회사로 주식회사 셀릭(지분율 58.57%)과 Core Materials Advanced Tech CORP(지분율 70%)를 보유하고 있음. 반도체 식각 및 증착 공정에 사용되는 실리콘, 사파이어, 세라믹 소재 기반 소모성 부품을 제조하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=388210,2026-06-15T18:53:36,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
아로마티카,2025-11-27,1381805,,20251117000056,[발행조건확정]증권신고서(지분증권),general,19.95,39.96,29.955,6000.0,8000.0,7000.0,8000.0,0.1429,4925.0,49.25,,PER,9994.0,12802170.0,3000000.0,24000000000.0,19.95,39.96,29.955,코스닥,0.0,0.0,4.0,ok,914102.0,19.952,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,,,,,2026-06-15T18:53:37,no_stock_code,0,0,0,0,0,0,0,0,0,0,0,0,0,1
아스테라시스,2025-01-24,1590528,450950,20250113000245,[발행조건확정]증권신고서(지분증권),general,13.7,24.95,19.325,4000.0,4600.0,4300.0,4600.0,0.0698,,,31.89,PER,5330.0,36514642.0,3650000.0,16790000000.0,13.7,24.95,19.325,코스닥,0.0,0.0,4.0,ok,395677.0,13.6961,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2015년 의료기기제조 목적으로 설립되어 2025년 코스닥에 상장되었으며, 계열사로 주식회사 벨레브를 보유하고 있음. 고강도집속초음파와 비침습고주파를 이용한 피부미용 의료기기를 제조·판매하며, 주요 제품으로 Liftera, Coolsoniq 등을 보유함. 펜타입 Applicator 채용한 HIFU 제품 Liftera는 시술 통증을 줄이고 효과를 극대화하는 기술력을 보유, 신제품 3종 개발 완료 후 FDA 인증 예정임.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=450950,2026-06-09T18:54:11,ok,0,1,0,0,0,1,0,1,0,0,0,0,0,0
아우토크립트,2025-07-15,1649620,331740,20250702000145,[기재정정]증권신고서(지분증권),general,21.59,33.35,27.47,18700.0,22000.0,20350.0,22000.0,0.0811,17608.0,176.08,23.58,PER,28058.0,10076324.0,1400000.0,,21.7,33.5,27.6,코스닥,0.0,0.0,5.0,ok,4902418.0,21.591,0.13,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,자동차부품,"동사는 2019년 설립된 자동차 사이버보안 소프트웨어 솔루션 전문 기업으로, 2025년 코스닥에 상장함. 자동차 내부 시스템 보안과 외부 통신 보안 제품군을 개발·공급하고, V2X 통신 보안은 무선교통 네트워크와 전력통신 네트워크로 세분화됨. 핵심기술인 자동차 특화 암호기술을 기반으로 차량 암호 응용 개발 및 검증 기술과 차량 통신 보안 및 인프라 운영 기술을 응용하여 6개 제품군 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=331740,2026-06-09T18:54:11,ok,0,0,1,0,0,0,0,1,1,0,0,0,0,0
아이빔테크놀로지,2024-08-06,1678312,460470,20240723000178,[발행조건확정]증권신고서(지분증권),general,23.9,34.6,29.25,7300.0,8500.0,7900.0,10000.0,0.2658,,,29.7,PER,11170.0,15749370.0,2234000.0,22340000000.0,23.9,34.6,29.25,코스닥,0.0,0.0,4.0,ok,689634.0,10.4745,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,생명과학도구및서비스,"동사는 2017년 KAIST가 개발한 생체현미경 원천기술을 토대로 설립된 기술혁신형 중소기업으로, 2024년 코스닥시장에 상장함. 세계 최초 올인원 일체형 생체현미경 장비 상용화에 성공하여 다양한 생체 내부 세포와 바이오 약물을 동시에 이미징하는 혁신적 솔루션을 개발하고 있음. 사업 영역은 생체현미경 장비 판매, CRO 서비스, AI 의료기기 개발로 분류되며 모든 생체 조직에서 촬영·분석이 가능함.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=460470,2026-06-09T18:54:11,ok,1,1,1,1,0,1,0,0,0,0,0,0,0,0
아이스크림미디어,2024-08-30,657224,461300,20240820000053,[발행조건확정]증권신고서(지분증권),general,9.41,27.89,18.65,32000.0,40200.0,36100.0,32000.0,-0.1136,28279.0,282.79,,PER,44374.0,13678433.0,2460000.0,,9.41,27.89,18.65,코스닥,0.0,0.0,4.0,ok,302356.0,27.8857,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 IT 서비스,교육서비스,"동사는 2002년 디지털 콘텐츠 개발 및 서비스 전문업체로 설립되어 코스닥시장에 상장한 에듀테크 전문 기업임. 650만건 이상의 교육용 콘텐츠를 보유하고 있으며, 전국 초등교사의 93%가 활용하는 디지털 수업 플랫폼 아이스크림S, 교사 원격연수 플랫폼 아이스크림연수원 등 사업을 영위함. 삼각 해자 구조로 다양한 플랫폼과 AI 솔루션을 통해 글로벌 에듀테크 기업으로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=461300,2026-06-09T18:54:12,ok,0,0,1,1,0,0,0,0,0,0,0,1,0,0
아이씨티케이,2024-05-17,1373709,456010,20240503000443,[발행조건확정]증권신고서(지분증권),general,15.0,31.0,23.0,13000.0,16000.0,14500.0,20000.0,0.3793,,-90.3071,,PER,18828.0,,1970000.0,39400000000.0,,,,코스닥,0.0,0.0,3.0,partial,712437.0,-6.2248,,NO_XML_DR,,,,,61.8751,-23.6461,-90.3071,104.1281,94.0827,2023.0,11011.0,10.68,-38.22,dart_api,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,통신장비,"동사는 2017년 설립된 PUF 기반 보안 시스템 반도체 설계 전문 기업으로, 2024년 기술성장기업으로 코스닥에 상장함. 세계 최초로 VIA PUF와 PQC 기술을 적용한 보안칩을 양산, 상용화하고 150개 이상의 국내외 특허를 보유하고 있음. 보안칩부터 보안 플랫폼까지 End-to-End 보안 수직화 기술을 통해 이동통신사 및 글로벌 빅테크 대상 사업을 영위하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=456010,2026-06-09T18:54:12,ok,0,0,1,0,0,1,0,0,0,0,0,1,0,0
아이언디바이스,2024-09-23,1706794,464500,20240906000321,[발행조건확정]증권신고서(지분증권),general,25.45,35.91,30.68,4900.0,5700.0,5300.0,7000.0,0.3208,,,,PER,7646.0,,3000000.0,21000000000.0,25.45,35.91,30.68,코스닥,0.0,0.0,3.0,partial,434285.0,8.4489,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2008년 설립된 혼성신호 SoC 반도체 기획/설계 및 제조/판매를 주 사업으로 하는 팹리스 반도체 기업으로, 2024년 코스닥 시장에 상장함. 저전력/고성능/고집적 설계에 중점을 두고 원천기술을 바탕으로 시스템반도체 및 소프트웨어를 개발하여 글로벌 세트업체에 공급하고 있음. 주력 제품인 스마트파워앰프는 스마트폰, AR/VR, AI스피커 등에 적용되며, 아날로그-디지털-파워가 한 칩에 혼재된 제품에 강점을 보유하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=464500,2026-06-09T18:54:12,ok,0,0,1,1,0,1,0,1,0,0,0,0,0,0
아이엠비디엑스,2024-04-03,1497373,461030,20240322000928,[발행조건확정]증권신고서(지분증권),general,24.77,41.49,33.13,7700.0,9900.0,8800.0,13000.0,0.4773,,,,PER,13160.0,,2500000.0,32500000000.0,24.77,41.49,33.13,코스닥,0.0,0.0,3.0,partial,424337.0,1.2158,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생명과학도구및서비스,"동사는 2018년 설립되어 2024년 코스닥시장에 기술성장기업 특례상장한 중소·벤처기업임. 혁신적인 액체생검 기술로 진행암의 정밀진단, 수술 후 재발 조기탐지, 암 조기 스크리닝 등 전 주기에 적용 가능하여 환자 맞춤형 정밀의료 서비스 제공함. 차세대 염기서열 분석법 등으로 극소량의 종양 유전자를 검출하며 국내 시장을 선도하고 해외 시장 진출을 가속화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=461030,2026-06-09T18:54:12,ok,1,1,0,0,0,0,0,0,0,0,0,0,0,0
아이엠티,2023-10-10,1546101,451220,20230914000342,[발행조건확정]증권신고서(지분증권),general,40.04,47.53,43.785,10500.0,12000.0,11250.0,14000.0,0.2444,,,,PER,,,47400.0,22120000000.0,,,,코스닥,0.0,0.0,3.0,partial,368254.0,,,NO_XML_DR,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,반도체와반도체장비,"동사는 2000년 설립된 레이저 및 CO2 건식 세정기술, 레이저 열처리 원천기술을 보유한 반도체 공정 장비 전문기업이며, 2023년 코스닥에 상장함. 종속회사로 프로브카드용 MLC 제작 아이엠텍플러스와 스마트폰용 카메라 AF 및 OIS용 Coil 제조 IMT VINA를 보유함. 건식세정, 레이저 열처리, 반도체 화학 분석 장비 및 첨단 산업 소재·부품 사업을 영위, HBM용 CO2 건식 세정 장비를 개발·생산함.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=451220,2026-06-09T18:54:13,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
아이지넷,2025-02-04,1728167,462980,20250117000291,[발행조건확정]증권신고서(지분증권),general,26.96,37.39,32.175,6000.0,7000.0,6500.0,7000.0,0.0769,6703.0,67.03,,PER,9584.0,18304437.0,60000.0,14000000000.0,26.96,37.39,32.175,코스닥,0.0,0.0,4.0,ok,607751.0,26.9616,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,생명보험,"동사는 2014년 설립된 AI와 마이데이터 기반 인슈어테크 기업으로, 2025년 코스닥시장에 기술성장기업으로 상장함. 종속 회사로 보험 대리 및 중개 사업을 영위하는 더파트너스 주식회사를 보유하고 있음. 주요 사업은 보험 서비스 플랫폼 '보닥'과 기업용 소프트웨어 솔루션 개발이며, B2B로 진단/추천 엔진 및 약관/상품 데이터 솔루션을 금융사에 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=462980,2026-06-09T18:54:13,ok,0,1,1,1,0,0,0,0,0,1,0,1,0,0
아이티켐,2025-08-07,914341,309710,20250725000509,[발행조건확정]증권신고서(지분증권),general,23.32,30.94,27.13,14500.0,16100.0,15300.0,16100.0,0.0523,,,24.9,EV/EBITDA,20996.0,13094481.0,2000000.0,32200000000.0,23.32,30.94,27.13,코스닥,0.0,0.0,4.0,ok,613727.0,23.3187,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 제약,제약,"동사는 2005년 설립된 유기소재 전문 기업으로, 합성기술을 기반으로 의약품 및 디스플레이 등 전자재료에서 정밀화학제품을 연구, 생산, 판매하고 있음. 종속회사 에스티머티리얼즈는 이차전지 전해질 소재 개발을 추진하며, 관계회사 에스티첨단정밀은 ESS용 이차전지 부품을 생산·납품하고 있음. 동사는 의약품 분야에서 신규사업으로 올리고펩타이드 추진 중이며, 전자재료에서는 중수 재활용 기술을 확보하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=309710,2026-06-15T18:53:37,ok,1,0,0,0,0,0,1,1,0,0,0,0,0,0
알멕,2023-06-30,229030,354320,20230616000534,[발행조건확정]증권신고서(지분증권),general,17.78,26.91,22.345,40000.0,45000.0,42500.0,50000.0,0.1765,35156.0,351.56,13.7,PER,54729.0,6396381.0,1000000.0,50000000000.0,17.78,26.91,22.345,코스닥,0.0,0.0,5.0,ok,582849.0,8.6408,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 금속,자동차부품,"동사는 2001년 주식회사 경남금속으로 설립되었으며, 2023년 코스닥시장에 상장함. 1973년 창사 이후 건축자재에서 자동차부품으로 사업을 발전시켜왔으며, GM Korea 및 KGM모빌리티 1차 협력사로 알루미늄 주조 등 일관생산체계를 구축하고 있음. 주요 사업으로 EV용 플랫폼 부품 및 이차전지용 부품사업을 영위하고 있으며, 글로벌 완성차 업체에 배터리 모듈케이스를 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=354320,2026-06-15T18:53:37,ok,0,0,1,0,0,0,1,1,1,0,0,1,0,0
알지노믹스,2025-12-18,1596920,476830,20251205000229,[발행조건확정]증권신고서(지분증권),general,26.49,44.46,35.475,17000.0,22500.0,19750.0,22500.0,0.1392,,-188.5012,29.58,PER,30609.0,14259479.0,2060000.0,46350000000.0,26.49,44.46,35.475,코스닥,0.0,0.0,4.0,ok,1240655.0,26.4922,0.0,OK,,,,,0.0,-128.6197,-188.5012,281.4687,-932.1712,2024.0,11011.0,-130.19,,dart_api,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2017년 유전자치료제 연구 및 개발을 위해 설립되었고, 2025년 기술성장기업으로 코스닥 상장함. RNA 치환효소 및 자가환형화 RNA 플랫폼 기술로 유전자치료제를 개발하며, 기술이전을 통한 사업화 모델을 추구하는 바이오 신약 연구개발 기업임. 글로벌 선도기업으로 항암, 유전 및 퇴행성질환 유전자치료제를 개발하고, 제약기업과의 파트너십을 통해 공동연구개발과 기술이전을 진행하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=476830,2026-06-15T18:53:37,ok,1,0,1,0,0,0,0,0,0,0,0,1,0,0
